Year,Subject,Number,Course Title,GPA,Level,Subject Full Title
2024,CLCV,115,Mythology of Greece and Rome,3.3703703703703702,100 Level Courses,Classical Civilization
2024,CLCV,115,Mythology of Greece and Rome,3.6296296296296298,100 Level Courses,Classical Civilization
2024,CLCV,115,Mythology of Greece and Rome,3.6345161290322583,100 Level Courses,Classical Civilization
2024,CLCV,116,Intro Ancient Roman Culture,3.522424242424242,100 Level Courses,Classical Civilization
2024,CLCV,132,"Class Archaeology, Rome-Italy",3.095714285714286,100 Level Courses,Classical Civilization
2024,CLCV,220,Gre-Ro Antiq in Nativ Amer Lit,2.5472,200 Level Courses,Classical Civilization
2024,CLCV,220,Exploring Greek & Roman World,3.6030769230769235,200 Level Courses,Classical Civilization
2024,CLCV,224,Greco-RomanAntiquityUSMinority,3.9584375,200 Level Courses,Classical Civilization
2024,CLCV,224,Greco-RomanAntiquityUSMinority,3.946451612903226,200 Level Courses,Classical Civilization
2024,CLCV,224,Greco-RomanAntiquityUSMinority,3.9584375,200 Level Courses,Classical Civilization
2024,CLCV,224,Greco-RomanAntiquityUSMinority,3.878,200 Level Courses,Classical Civilization
2024,CLCV,224,Greco-RomanAntiquityUSMinority,3.8044827586206895,200 Level Courses,Classical Civilization
2024,CLCV,224,Greco-RomanAntiquityUSMinority,3.7886666666666664,200 Level Courses,Classical Civilization
2024,CLCV,224,Greco-RomanAntiquityUSMinority,3.75258064516129,200 Level Courses,Classical Civilization
2024,CLCV,224,Greco-RomanAntiquityUSMinority,3.96875,200 Level Courses,Classical Civilization
2024,CLCV,231,Development of Ancient Cities,3.8280508474576274,200 Level Courses,Classical Civilization
2024,CLCV,444,The Archaeology of Italy,3.4562962962962964,400 Level Courses,Classical Civilization
2024,CMN,101,Public Speaking,3.5723809523809527,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.20875,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.0558333333333336,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.3475,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.4587499999999998,100 Level Courses,Communication
2024,CMN,101,Public Speaking,2.536521739130435,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.53952380952381,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.3760869565217386,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.5913636363636368,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.6669565217391304,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.4930434782608697,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.5090476190476187,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.095714285714286,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.439090909090909,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.242272727272727,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.5913636363636368,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.105909090909091,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.8490909090909087,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.7779166666666666,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.608695652173913,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.9445833333333336,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.5704166666666666,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.7539130434782604,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.5420833333333337,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.8486363636363636,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.88875,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.761904761904762,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.3191666666666673,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.753478260869565,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.8121739130434777,100 Level Courses,Communication
2024,CMN,101,Public Speaking,3.875,100 Level Courses,Communication
2024,CMN,102,Introduction to Communication,2.994177215189873,100 Level Courses,Communication
2024,CMN,112,Oral & Written Comm II,3.818636363636364,100 Level Courses,Communication
2024,CMN,112,Oral & Written Comm II,3.9130434782608696,100 Level Courses,Communication
2024,CMN,112,Oral & Written Comm II,3.8408695652173916,100 Level Courses,Communication
2024,CMN,112,Oral & Written Comm II,3.894090909090909,100 Level Courses,Communication
2024,CMN,112,Oral & Written Comm II,3.9130434782608696,100 Level Courses,Communication
2024,CMN,112,Oral & Written Comm II,3.652272727272728,100 Level Courses,Communication
2024,CMN,112,Oral & Written Comm II,3.9052380952380954,100 Level Courses,Communication
2024,CMN,112,Oral & Written Comm II,3.8843478260869566,100 Level Courses,Communication
2024,CMN,112,Oral & Written Comm II,3.920952380952381,100 Level Courses,Communication
2024,CMN,112,Oral & Written Comm II,3.9052380952380954,100 Level Courses,Communication
2024,CMN,112,Oral & Written Comm II,3.87,100 Level Courses,Communication
2024,CMN,112,Oral & Written Comm II,3.667619047619048,100 Level Courses,Communication
2024,CMN,112,Oral & Written Comm II,3.4400000000000004,100 Level Courses,Communication
2024,CMN,210,Public Comm in Everyday Life,3.345172413793103,200 Level Courses,Communication
2024,CMN,210,Public Comm in Everyday Life,3.423076923076923,200 Level Courses,Communication
2024,CMN,211,Business and Professional Comm,3.6038095238095242,200 Level Courses,Communication
2024,CMN,211,Business and Professional Comm,3.5154545454545456,200 Level Courses,Communication
2024,CMN,211,Business and Professional Comm,3.5238095238095237,200 Level Courses,Communication
2024,CMN,212,Intro to Organizational Comm,3.1617241379310346,200 Level Courses,Communication
2024,CMN,212,Intro to Organizational Comm,3.6078571428571427,200 Level Courses,Communication
2024,CMN,213,Small Group Communication,3.0869565217391304,200 Level Courses,Communication
2024,CMN,214,Org Comm & Diversity,3.1739130434782608,200 Level Courses,Communication
2024,CMN,214,Org Comm & Diversity,3.4188571428571426,200 Level Courses,Communication
2024,CMN,220,Communicating Public Policy,3.5217391304347827,200 Level Courses,Communication
2024,CMN,220,Communicating Public Policy,3.4643478260869567,200 Level Courses,Communication
2024,CMN,230,Intro to Interpersonal Comm,3.517471264367816,200 Level Courses,Communication
2024,CMN,232,Intro to Intercultural Comm,3.5468,200 Level Courses,Communication
2024,CMN,232,Intro to Intercultural Comm,3.7823076923076924,200 Level Courses,Communication
2024,CMN,232,Intro to Intercultural Comm,3.414,200 Level Courses,Communication
2024,CMN,250,Social Movement Communication,3.8094285714285716,200 Level Courses,Communication
2024,CMN,250,Social Movement Communication,3.5520689655172415,200 Level Courses,Communication
2024,CMN,250,Social Movement Communication,3.45875,200 Level Courses,Communication
2024,CMN,260,Intro to Health Communication,2.7392857142857143,200 Level Courses,Communication
2024,CMN,260,Intro to Health Communication,2.803703703703704,200 Level Courses,Communication
2024,CMN,260,Intro to Health Communication,3.24,200 Level Courses,Communication
2024,CMN,260,Intro to Health Communication,3.3740000000000006,200 Level Courses,Communication
2024,CMN,277,Intro to Mediated Comm,3.1902380952380955,200 Level Courses,Communication
2024,CMN,321,Strategies of Persuasion,2.8294594594594593,300 Level Courses,Communication
2024,CMN,323,Argumentation,3.272727272727273,300 Level Courses,Communication
2024,CMN,323,Argumentation,3.5154545454545456,300 Level Courses,Communication
2024,CMN,326,Mass Media and the Audience,2.7472000000000003,300 Level Courses,Communication
2024,CMN,326,Mass Media and the Audience,2.5,300 Level Courses,Communication
2024,CMN,326,Mass Media and the Audience,3.534,300 Level Courses,Communication
2024,CMN,326,Mass Media and the Audience,3.5433333333333334,300 Level Courses,Communication
2024,CMN,327,Comm and Public Opinion,3.2641666666666667,300 Level Courses,Communication
2024,CMN,328,Social Media and Politics,3.5754545454545457,300 Level Courses,Communication
2024,CMN,336,Family Communication,3.4665714285714286,300 Level Courses,Communication
2024,CMN,336,Family Communication,3.504848484848485,300 Level Courses,Communication
2024,CMN,345,Visual Media Effects,3.14,300 Level Courses,Communication
2024,CMN,345,Visual Media Effects,3.2005714285714286,300 Level Courses,Communication
2024,CMN,361,Storytelling as Oral Comm,3.7434615384615384,300 Level Courses,Communication
2024,CMN,368,Sexual Communication,3.653378378378378,300 Level Courses,Communication
2024,CMN,375,The American Family,3.7139393939393934,300 Level Courses,Communication
2024,CMN,396,Comm & Digital Culture,3.060909090909091,300 Level Courses,Communication
2024,CMN,396,Media and Crime,3.556190476190476,300 Level Courses,Communication
2024,CMN,396,Leading Nonprofits,3.8139999999999996,300 Level Courses,Communication
2024,CMN,396,Communication & Leadership,3.411,300 Level Courses,Communication
2024,CMN,410,Workplace Comm Technology,3.404848484848485,400 Level Courses,Communication
2024,CMN,432,Gender Communication,2.5765384615384614,400 Level Courses,Communication
2024,CMN,432,Gender Communication,3.7985714285714285,400 Level Courses,Communication
2024,CMN,462,Interpersonal Health Comm,3.4944827586206895,400 Level Courses,Communication
2024,CMN,595,e-Health,3.2877272727272726,500+,Communication
2024,CPSC,113,"Environment, Agric, & Society",3.4340963855421682,100 Level Courses,Crop Sciences
2024,CPSC,116,The Global Food Production Web,3.859259259259259,100 Level Courses,Crop Sciences
2024,CPSC,180,Medicinal Plants and Herbology,3.6666666666666665,100 Level Courses,Crop Sciences
2024,CPSC,212,Intro to Plant Protection,2.8956250000000003,200 Level Courses,Crop Sciences
2024,CPSC,418,Crop Growth and Management,3.7698275862068966,400 Level Courses,Crop Sciences
2024,CPSC,431,Plants and Global Change,3.371136363636364,400 Level Courses,Crop Sciences
2024,CPSC,481,Cannabis Flower Production,3.0415,400 Level Courses,Crop Sciences
2024,CPSC,499,Plant Nutrition,3.246086956521739,400 Level Courses,Crop Sciences
2024,CPSC,540,Applied Statistical Methods II,3.5841666666666665,500+,Crop Sciences
2024,CS,101,Intro Computing: Engrg & Sci,3.701672862453531,100 Level Courses,Computer Science
2024,CS,105,Intro Computing: Non-Tech,2.838873720136519,100 Level Courses,Computer Science
2024,CS,124,Intro to Computer Science I,3.434730831973899,100 Level Courses,Computer Science
2024,CS,128,Intro to Computer Science II,3.699375,100 Level Courses,Computer Science
2024,CS,173,Discrete Structures,3.2699638989169673,100 Level Courses,Computer Science
2024,CS,173,Discrete Structures,3.261501831501831,100 Level Courses,Computer Science
2024,CS,173,Discrete Structures,3.2349063670411984,100 Level Courses,Computer Science
2024,CS,199,Even More Practice 128,3.891891891891892,100 Level Courses,Computer Science
2024,CS,210,Ethical & Professional Issues,3.7635483870967743,200 Level Courses,Computer Science
2024,CS,211,Ethical & Professional Conduct,3.6649685534591194,200 Level Courses,Computer Science
2024,CS,222,Software Design Lab,3.7513960113960114,200 Level Courses,Computer Science
2024,CS,225,Data Structures,3.3211039794608475,200 Level Courses,Computer Science
2024,CS,225,Data Structures,3.4343749999999997,200 Level Courses,Computer Science
2024,CS,233,Computer Architecture,3.6761931818181823,200 Level Courses,Computer Science
2024,CS,233,Computer Architecture,3.541020408163265,200 Level Courses,Computer Science
2024,CS,277,Algo & Data Stru for Data Sci,3.663437500000001,200 Level Courses,Computer Science
2024,CS,307,Model & Learning in Data Sci,3.867,300 Level Courses,Computer Science
2024,CS,340,Intro to Computer Systems,3.5036999999999994,300 Level Courses,Computer Science
2024,CS,341,System Programming,3.69583850931677,300 Level Courses,Computer Science
2024,CS,357,Numerical Methods I,3.465934579439253,300 Level Courses,Computer Science
2024,CS,357,Numerical Methods I,3.6041935483870957,300 Level Courses,Computer Science
2024,CS,361,Prob & Stat for Computer Sci,3.5437275985663086,300 Level Courses,Computer Science
2024,CS,374,Intro to Algs & Models of Comp,3.062453271028037,300 Level Courses,Computer Science
2024,CS,374,Intro to Algs & Models of Comp,3.324542253521127,300 Level Courses,Computer Science
2024,CS,410,Text Information Systems,3.899078947368421,400 Level Courses,Computer Science
2024,CS,411,Database Systems,3.8591153846153845,400 Level Courses,Computer Science
2024,CS,411,Database Systems,3.8340631578947364,400 Level Courses,Computer Science
2024,CS,412,Introduction to Data Mining,3.489938271604939,400 Level Courses,Computer Science
2024,CS,412,Introduction to Data Mining,3.851382978723404,400 Level Courses,Computer Science
2024,CS,415,Game Development,3.6917956656346744,400 Level Courses,Computer Science
2024,CS,421,Progrmg Languages & Compilers,3.590022573363431,400 Level Courses,Computer Science
2024,CS,421,Progrmg Languages & Compilers,3.333414634146341,400 Level Courses,Computer Science
2024,CS,425,Distributed Systems,3.188647058823529,400 Level Courses,Computer Science
2024,CS,431,Embedded Systems,3.483939393939394,400 Level Courses,Computer Science
2024,CS,433,Computer System Organization,3.251320754716981,400 Level Courses,Computer Science
2024,CS,435,Cloud Networking,3.7725882352941174,400 Level Courses,Computer Science
2024,CS,435,Cloud Networking,3.65203125,400 Level Courses,Computer Science
2024,CS,437,Topics in Internet of Things,3.913793103448276,400 Level Courses,Computer Science
2024,CS,437,Topics in Internet of Things,3.8337500000000007,400 Level Courses,Computer Science
2024,CS,438,Communication Networks,3.6164137931034492,400 Level Courses,Computer Science
2024,CS,440,Artificial Intelligence,3.7241534988713316,400 Level Courses,Computer Science
2024,CS,441,Applied Machine Learning,3.872320675105485,400 Level Courses,Computer Science
2024,CS,441,Applied Machine Learning,3.8957559681697616,400 Level Courses,Computer Science
2024,CS,443,Reinforcement Learning,3.206619718309859,400 Level Courses,Computer Science
2024,CS,444,Deep Learning for Compt Visn,3.767127659574468,400 Level Courses,Computer Science
2024,CS,445,Computational Photography,3.561911764705882,400 Level Courses,Computer Science
2024,CS,445,Computational Photography,3.4706122448979597,400 Level Courses,Computer Science
2024,CS,446,Machine Learning,3.4837499999999997,400 Level Courses,Computer Science
2024,CS,448,Audio Computing Laboratory,3.4264556962025314,400 Level Courses,Computer Science
2024,CS,450,Numerical Analysis,3.3274528301886783,400 Level Courses,Computer Science
2024,CS,461,Computer Security I,2.797089552238806,400 Level Courses,Computer Science
2024,CS,463,Computer Security II,3.8207692307692307,400 Level Courses,Computer Science
2024,CS,463,Computer Security II,3.8875,400 Level Courses,Computer Science
2024,CS,467,Social Visualization,3.748285714285715,400 Level Courses,Computer Science
2024,CS,473,Algorithms,3.16,400 Level Courses,Computer Science
2024,CS,477,Formal Software Devel Methods,3.5535999999999994,400 Level Courses,Computer Science
2024,CS,484,Parallel Programming,3.369361702127659,400 Level Courses,Computer Science
2024,CS,484,Parallel Programming,3.3874418604651164,400 Level Courses,Computer Science
2024,CS,498,Cloud Computing Applications,3.5602083333333336,400 Level Courses,Computer Science
2024,CS,498,End-to-End Data Science,3.90640625,400 Level Courses,Computer Science
2024,CS,498,Cloud Computing Applications,3.3667892976588627,400 Level Courses,Computer Science
2024,CS,500,Topics in Comp Ed Rsrch,3.968095238095238,500+,Computer Science
2024,CS,510,Advanced Information Retrieval,3.8476595744680844,500+,Computer Science
2024,CS,511,Advanced Data Management,3.915373134328358,500+,Computer Science
2024,CS,512,Data Mining Principles,3.7887804878048783,500+,Computer Science
2024,CS,523,Advanced Operating Systems,3.740975609756098,500+,Computer Science
2024,CS,527,Topics in Software Engineering,3.8747826086956523,500+,Computer Science
2024,CS,533,Parallel Computer Architecture,3.5975862068965516,500+,Computer Science
2024,CS,534,Adv Topics in Comp Arch,3.65047619047619,500+,Computer Science
2024,CS,555,Numerical Methods for PDEs,3.9386842105263153,500+,Computer Science
2024,CS,562,"Adv Topics in Sec, Priv and ML",3.892857142857143,500+,Computer Science
2024,CS,565,Ethics in AI,3.679090909090909,500+,Computer Science
2024,CS,568,User-Centered Machine Learning,3.9644086021505376,500+,Computer Science
2024,CS,574,Randomized Algorithms,3.81,500+,Computer Science
2024,CS,588,Autonomous Vehicle System Eng,3.3184848484848484,500+,Computer Science
2024,CS,598,AI Efficiency: Sys. & Algor.,3.8004,500+,Computer Science
2024,CS,598,Secure Computation,3.6666666666666665,500+,Computer Science
2024,CS,598,Conversational AI,3.8954285714285715,500+,Computer Science
2024,CS,598,Deep Lrng for Healthcare,3.846713286713287,500+,Computer Science
2024,CS,598,Advanced Bayesian Modeling,3.56552,500+,Computer Science
2024,CS,598,Robotics,3.8334615384615387,500+,Computer Science
2024,CS,598,Embodied Natural Language Proc,3.9525,500+,Computer Science
2024,CS,598,Deep Learning For Healthcare,3.886818181818182,500+,Computer Science
2024,CS,598,Software QA w Generative AI,3.8613888888888894,500+,Computer Science
2024,CS,598,Frontiers of Quantum Complex.,3.9583333333333335,500+,Computer Science
2024,CS,598,Principles of Generative AI,3.9002499999999998,500+,Computer Science
2024,CS,598,Deep Lrng. for Robotic Manip.,3.8620689655172415,500+,Computer Science
2024,CS,598,ML and Data Systems,3.874731182795699,500+,Computer Science
2024,CW,100,Intro to Creative Writing,3.6956521739130435,100 Level Courses,Creative Writing
2024,CW,100,Intro to Creative Writing,3.746666666666667,100 Level Courses,Creative Writing
2024,CWL,207,Indian Cinema in Context,3.9516955017301036,200 Level Courses,Comparative & World Literature
2024,CWL,242,Modern Masterpieces West Cultr,3.5065517241379305,200 Level Courses,Comparative & World Literature
2024,DANC,100,Intro to Contemporary Dance,3.7735714285714286,100 Level Courses,Dance
2024,DANC,100,Intro to Contemporary Dance,3.7868,100 Level Courses,Dance
2024,DANC,100,Intro to Contemporary Dance,3.696521739130435,100 Level Courses,Dance
2024,DANC,100,Intro to Contemporary Dance,3.9029166666666666,100 Level Courses,Dance
2024,DANC,100,Intro to Contemporary Dance,3.857142857142857,100 Level Courses,Dance
2024,DANC,116,Dance I: Ballet,3.7336,100 Level Courses,Dance
2024,DANC,200,Explore Music through Dance,3.659555555555555,200 Level Courses,Dance
2024,DANC,201,Yoga Practicum,3.9732,200 Level Courses,Dance
2024,DTX,495,Intro to Immersive Experiences,3.7682608695652173,400 Level Courses,Human-Centered Design & Design Thinking
2024,EALC,207,Classical Chinese Lit,3.6586111111111115,200 Level Courses,East Asian Languages & Cultures
2024,EALC,230,Pop Cultures Contemp East Asia,3.668704663212436,200 Level Courses,East Asian Languages & Cultures
2024,EALC,250,Intro to Japanese Culture,2.699047619047619,200 Level Courses,East Asian Languages & Cultures
2024,EALC,285,Intro to Korea Through Film,3.839259259259259,200 Level Courses,East Asian Languages & Cultures
2024,EALC,305,Japan Lit in Translation I,3.6990476190476196,300 Level Courses,East Asian Languages & Cultures
2024,EALC,320,Sacred Sites in Japan,2.638333333333333,300 Level Courses,East Asian Languages & Cultures
2024,ECE,101,Exploring Digital Info Technol,3.637272727272727,100 Level Courses,Electrical and Computer Engineering
2024,ECE,110,Introduction to Electronics,3.256891891891892,100 Level Courses,Electrical and Computer Engineering
2024,ECE,110,Introduction to Electronics,3.3654109589041092,100 Level Courses,Electrical and Computer Engineering
2024,ECE,110,Introduction to Electronics,3.3228723404255316,100 Level Courses,Electrical and Computer Engineering
2024,ECE,110,Introduction to Electronics,3.2821604938271607,100 Level Courses,Electrical and Computer Engineering
2024,ECE,110,Introduction to Electronics,3.8850617283950624,100 Level Courses,Electrical and Computer Engineering
2024,ECE,120,Introduction to Computing,3.0080952380952377,100 Level Courses,Electrical and Computer Engineering
2024,ECE,120,Introduction to Computing,3.3792045454545447,100 Level Courses,Electrical and Computer Engineering
2024,ECE,120,Introduction to Computing,3.1853846153846153,100 Level Courses,Electrical and Computer Engineering
2024,ECE,198,James Scholars Honors Course,3.811333333333333,100 Level Courses,Electrical and Computer Engineering
2024,ECE,205,Electrical & Electronic Ckts,3.823287671232877,200 Level Courses,Electrical and Computer Engineering
2024,ECE,206,Electrical & Electronics Lab,3.9014814814814818,200 Level Courses,Electrical and Computer Engineering
2024,ECE,206,Electrical & Electronics Lab,3.9642857142857144,200 Level Courses,Electrical and Computer Engineering
2024,ECE,206,Electrical & Electronics Lab,3.936153846153846,200 Level Courses,Electrical and Computer Engineering
2024,ECE,210,Analog Signal Processing,2.6098113207547167,200 Level Courses,Electrical and Computer Engineering
2024,ECE,210,Analog Signal Processing,2.73875,200 Level Courses,Electrical and Computer Engineering
2024,ECE,210,Analog Signal Processing,2.897882352941177,200 Level Courses,Electrical and Computer Engineering
2024,ECE,210,Analog Signal Processing,2.6283333333333334,200 Level Courses,Electrical and Computer Engineering
2024,ECE,210,Analog Signal Processing,3.4552985074626865,200 Level Courses,Electrical and Computer Engineering
2024,ECE,211,Analog Circuits & Systems,3.457037037037037,200 Level Courses,Electrical and Computer Engineering
2024,ECE,220,Computer Systems & Programming,2.887217391304348,200 Level Courses,Electrical and Computer Engineering
2024,ECE,220,Computer Systems & Programming,3.133818181818182,200 Level Courses,Electrical and Computer Engineering
2024,ECE,220,Computer Systems & Programming,2.847155963302752,200 Level Courses,Electrical and Computer Engineering
2024,ECE,220,Computer Systems & Programming,3.262442748091603,200 Level Courses,Electrical and Computer Engineering
2024,ECE,310,Digital Signal Processing,3.0926436781609197,300 Level Courses,Electrical and Computer Engineering
2024,ECE,310,Digital Signal Processing,2.946119402985075,300 Level Courses,Electrical and Computer Engineering
2024,ECE,311,Digital Signal Processing Lab,3.2641666666666667,300 Level Courses,Electrical and Computer Engineering
2024,ECE,311,Digital Signal Processing Lab,3.4166666666666665,300 Level Courses,Electrical and Computer Engineering
2024,ECE,311,Digital Signal Processing Lab,3.666470588235294,300 Level Courses,Electrical and Computer Engineering
2024,ECE,313,Probability with Engrg Applic,3.0565789473684206,300 Level Courses,Electrical and Computer Engineering
2024,ECE,313,Probability with Engrg Applic,3.1263492063492064,300 Level Courses,Electrical and Computer Engineering
2024,ECE,313,Probability with Engrg Applic,3.1090909090909093,300 Level Courses,Electrical and Computer Engineering
2024,ECE,313,Probability with Engrg Applic,3.4488775510204084,300 Level Courses,Electrical and Computer Engineering
2024,ECE,314,Probability in Engineering Lab,3.7731818181818184,300 Level Courses,Electrical and Computer Engineering
2024,ECE,314,Probability in Engineering Lab,3.77,300 Level Courses,Electrical and Computer Engineering
2024,ECE,314,Probability in Engineering Lab,3.800285714285714,300 Level Courses,Electrical and Computer Engineering
2024,ECE,316,Ethics and Engineering,3.7938095238095237,300 Level Courses,Electrical and Computer Engineering
2024,ECE,316,Ethics and Engineering,3.9583333333333335,300 Level Courses,Electrical and Computer Engineering
2024,ECE,329,Fields and Waves I,2.444375,300 Level Courses,Electrical and Computer Engineering
2024,ECE,329,Fields and Waves I,2.47475,300 Level Courses,Electrical and Computer Engineering
2024,ECE,329,Fields and Waves I,2.6984375000000003,300 Level Courses,Electrical and Computer Engineering
2024,ECE,330,Power Ckts & Electromechanics,3.454909090909091,300 Level Courses,Electrical and Computer Engineering
2024,ECE,330,Power Ckts & Electromechanics,3.486235294117647,300 Level Courses,Electrical and Computer Engineering
2024,ECE,333,Green Electric Energy,3.2090361445783135,300 Level Courses,Electrical and Computer Engineering
2024,ECE,340,Semiconductor Electronics,2.4708823529411768,300 Level Courses,Electrical and Computer Engineering
2024,ECE,340,Semiconductor Electronics,2.7735714285714286,300 Level Courses,Electrical and Computer Engineering
2024,ECE,340,Semiconductor Electronics,2.6931249999999998,300 Level Courses,Electrical and Computer Engineering
2024,ECE,340,Semiconductor Electronics,3.133692307692308,300 Level Courses,Electrical and Computer Engineering
2024,ECE,342,Electronic Circuits,3.402987012987013,300 Level Courses,Electrical and Computer Engineering
2024,ECE,342,Electronic Circuits,2.940384615384615,300 Level Courses,Electrical and Computer Engineering
2024,ECE,343,Electronic Circuits Laboratory,3.76375,300 Level Courses,Electrical and Computer Engineering
2024,ECE,350,Fields and Waves II,3.4136,300 Level Courses,Electrical and Computer Engineering
2024,ECE,365,Data Science and Engineering,3.7760000000000002,300 Level Courses,Electrical and Computer Engineering
2024,ECE,374,Intro to Algs & Models of Comp,3.438285714285714,300 Level Courses,Electrical and Computer Engineering
2024,ECE,385,Digital Systems Laboratory,3.702384341637011,300 Level Courses,Electrical and Computer Engineering
2024,ECE,385,Digital Systems Laboratory,3.4256626506024093,300 Level Courses,Electrical and Computer Engineering
2024,ECE,391,Computer Systems Engineering,2.8144298245614037,300 Level Courses,Electrical and Computer Engineering
2024,ECE,395,Advanced Digital Projects Lab,3.876666666666667,300 Level Courses,Electrical and Computer Engineering
2024,ECE,402,Electronic Music Synthesis,3.466857142857143,400 Level Courses,Electrical and Computer Engineering
2024,ECE,407,Cryptography,3,400 Level Courses,Electrical and Computer Engineering
2024,ECE,408,Applied Parallel Programming,2.9195588235294117,400 Level Courses,Electrical and Computer Engineering
2024,ECE,411,Computer Organization & Design,3.0270930232558144,400 Level Courses,Electrical and Computer Engineering
2024,ECE,411,Computer Organization & Design,2.584375,400 Level Courses,Electrical and Computer Engineering
2024,ECE,416,Biosensors,3.6668000000000003,400 Level Courses,Electrical and Computer Engineering
2024,ECE,418,Image & Video Processing,3.6669565217391304,400 Level Courses,Electrical and Computer Engineering
2024,ECE,420,Embedded DSP Laboratory,3.633666666666666,400 Level Courses,Electrical and Computer Engineering
2024,ECE,421,Neural Interface Engineering,3.540344827586207,400 Level Courses,Electrical and Computer Engineering
2024,ECE,425,Intro to VLSI System Design,3.4232692307692307,400 Level Courses,Electrical and Computer Engineering
2024,ECE,431,Electric Machinery,3.1109803921568626,400 Level Courses,Electrical and Computer Engineering
2024,ECE,434,Real World Algorithms - IoT/DS,3.5162499999999994,400 Level Courses,Electrical and Computer Engineering
2024,ECE,444,IC Device Theory & Fabrication,3.594074074074074,400 Level Courses,Electrical and Computer Engineering
2024,ECE,444,IC Device Theory & Fabrication,3.287586206896552,400 Level Courses,Electrical and Computer Engineering
2024,ECE,445,Senior Design Project Lab,3.4485777777777775,400 Level Courses,Electrical and Computer Engineering
2024,ECE,445,Senior Design Project Lab,3.693548387096774,400 Level Courses,Electrical and Computer Engineering
2024,ECE,445,Senior Design Project Lab,3.6552542372881356,400 Level Courses,Electrical and Computer Engineering
2024,ECE,448,Artificial Intelligence,3.6603846153846153,400 Level Courses,Electrical and Computer Engineering
2024,ECE,462,Logic Synthesis,3.686,400 Level Courses,Electrical and Computer Engineering
2024,ECE,470,Introduction to Robotics,3.407684210526316,400 Level Courses,Electrical and Computer Engineering
2024,ECE,470,Introduction to Robotics,3.4682758620689658,400 Level Courses,Electrical and Computer Engineering
2024,ECE,476,Power System Analysis,3.075909090909091,400 Level Courses,Electrical and Computer Engineering
2024,ECE,479,IoT and Cognitive Computing,3.2987012987012987,400 Level Courses,Electrical and Computer Engineering
2024,ECE,483,Analog IC Design,3.2444444444444445,400 Level Courses,Electrical and Computer Engineering
2024,ECE,484,Principles of Safe Autonomy,3.637462686567164,400 Level Courses,Electrical and Computer Engineering
2024,ECE,486,Control Systems,3.728135593220339,400 Level Courses,Electrical and Computer Engineering
2024,ECE,490,Introduction to Optimization,3.689,400 Level Courses,Electrical and Computer Engineering
2024,ECE,495,Photonic Device Laboratory,3.7975,400 Level Courses,Electrical and Computer Engineering
2024,ECE,511,Computer Architecture,3.8585000000000003,500+,Electrical and Computer Engineering
2024,ECE,513,Vector Space Signal Processing,3.424545454545455,500+,Electrical and Computer Engineering
2024,ECE,534,Random Processes,3.8142,500+,Electrical and Computer Engineering
2024,ECE,543,Statistical Learning Theory,3.847297297297297,500+,Electrical and Computer Engineering
2024,ECE,549,Computer Vision,3.676476190476191,500+,Electrical and Computer Engineering
2024,ECE,574,Nanophotonics,3.8413043478260867,500+,Electrical and Computer Engineering
2024,ECE,584,Embedded System Verification,3.7925,500+,Electrical and Computer Engineering
2024,ECON,102,Microeconomic Principles,2.926388888888889,100 Level Courses,Economics
2024,ECON,102,Microeconomic Principles,2.975853658536585,100 Level Courses,Economics
2024,ECON,102,Microeconomic Principles,3.6066666666666665,100 Level Courses,Economics
2024,ECON,102,Microeconomic Principles,3.2975675675675675,100 Level Courses,Economics
2024,ECON,102,Microeconomic Principles,3.0329268292682925,100 Level Courses,Economics
2024,ECON,102,Microeconomic Principles,3.26,100 Level Courses,Economics
2024,ECON,102,Microeconomic Principles,3.1500000000000004,100 Level Courses,Economics
2024,ECON,102,Microeconomic Principles,3.108108108108108,100 Level Courses,Economics
